ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
17       0.8422701954841614 0.803166925907135 0.9209360480308533 0.9522053003311157 0.06921333074569702 0.0712328553199768 0.0458984375    0.90716552734375 0.005660515193674484 0.09638119582381406 0.0009511416146370046 0.9893945574760437 0.9861661195755005
18       0.8698212504386902 0.826874852180481 0.8790333271026611 0.9530882239341736 0.03233528137207031 0.030743896961212158 0.00048828125   0.0078125       0.0014922212249784917 0.0580840570834006 0.000906286988981071 0.8187542498111725 0.2904180586338043
19       0.8167967796325684 0.7841912508010864 0.8986483812332153 0.9228374361991882 0.015313804149627686 0.11464613676071167 0.119140625     0.77294921875   0.002341291960967966 0.06340023770675081 0.00022061694483600832 0.9626175761222839 0.9076623320579529
20       0.8299616575241089 0.7932538986206055 0.9021849036216736 0.941032886505127 0.03390049934387207 0.05679294466972351 0.00146484375   0.42919921875   0.008275853986789771 0.0577298077621469 0.0032069697859340306 0.9672373788697379 0.9028295278549194
21       0.803170919418335 0.7673414945602417 0.9366819262504578 0.9334056973457336 0.04482626914978027 0.07391449809074402 0.0068359375    0.29052734375   0.00528731174404174 0.09050976832613998 0.0013566492219962828 0.9744840959707896 0.9474883675575256
22       0.8701179623603821 0.8304417133331299 0.9347950220108032 0.9594159722328186 0.023999810218811035 0.03135734796524048 0.00244140625   0.01904296875   0.034319370370300445 0.10920743310159324 0.018747514280596088 0.9906097412109375 0.9889997839927673
23       0.8573287725448608 0.7792963981628418 0.9022178053855896 0.9223770499229431 0.04684853553771973 0.05255305767059326 0.001953125     0.41064453125   0.0029211859588714824 0.04361607674282404 0.0008090353006832766 0.9580123543739318 0.8418405652046204
24       0.8420512676239014 0.8125925064086914 0.9437734484672546 0.9513933658599854 0.05462145805358887 0.04501223564147949 0.00048828125   0.044921875     0.01198203116877726 0.05570198920014437 0.006268701812676623 0.9887431959311167 0.985934317111969
25       0.8297801613807678 0.794488251209259 0.927013635635376 0.9458431601524353 0.005719423294067383 0.02118152379989624 0.0078125       0.0009765625    0.00885962951260802 0.0934158136268715 0.0018713520756937477 0.9646127053669521 0.8555469512939453
26       0.8541903495788574 0.7893540859222412 0.8670687675476074 0.9237644672393799 0.048409998416900635 0.05282032489776611 0.30908203125   0.578125        0.013149140888169594 0.09634783599207536 0.009522212281680886 0.9853886663913727 0.9805130958557129
27       0.8196659684181213 0.7883243560791016 0.9219294786453247 0.9346161484718323 0.05020540952682495 0.08111870288848877 0.00048828125   0.3623046875    0.00612191531763464 0.06244728655653551 0.002126002121801748 0.9755267004172007 0.9343474507331848
28       0.8812841176986694 0.8494004011154175 0.9280180931091309 0.950844943523407 0.032253801822662354 0.029165595769882202 0.001953125     0.18994140625   0.01515190551543688 0.06709032257264795 0.008007277213846005 0.9871680617332459 0.9764876365661621
29       0.7976050972938538 0.7860761284828186 0.8953056931495667 0.9375520348548889 0.044752657413482666 0.006542891263961792 0.22119140625   0.35107421875   0.003341244482205853 0.07892527882970345 0.0004582345325801918 0.9857486337423325 0.9610950946807861
30       0.8109861016273499 0.7705696821212769 0.9173111915588379 0.9374992251396179 0.048349201679229736 0.06997814774513245 0.00048828125   0.00439453125   0.006396509322225551 0.05299881655208527 0.0037311680823371345 0.9821762442588806 0.9714205861091614
31       0.7977452278137207 0.8017666339874268 0.926609456539154 0.9281963109970093 0.07046383619308472 0.12952396273612976 0.005859375     0.71142578125   0.01024126834276115 0.060912480314759924 0.0019867477848553882 0.9860989451408386 0.973254919052124
32       0.8020257949829102 0.7885431051254272 0.9277044534683228 0.9387372136116028 0.04882019758224487 0.05082905292510986 0.0009765625    0.648681640625  0.008603750958219077 0.07148696890614102 0.0024247669479995917 0.9567254881064097 0.8334701061248779
33       0.8037377595901489 0.7653412222862244 0.8943608999252319 0.9192644357681274 0.07168757915496826 0.048244208097457886 0.03369140625   0.960296630859375 0.009306797524668401 0.0843319228313696 0.0041310291035517345 0.8340827107429505 0.3011183738708496
34       0.8285488486289978 0.7931015491485596 0.9163236618041992 0.9309966564178467 0.04519551992416382 0.07341980934143066 0.06103515625   0.19140625      0.010483607859999676 0.06607272217751815 0.007652045889387694 0.9631412774324417 0.9080149531364441
35       0.8201867341995239 0.7558945417404175 0.8842827677726746 0.913266122341156 0.06862252950668335 0.07135683298110962 0.0009765625    0.02197265625   0.0038976906976651597 0.03341028644650234 0.0009811895087548548 0.965002851826804 0.9284496903419495
36       0.8686438202857971 0.8339759111404419 0.9151473045349121 0.9531060457229614 0.049639999866485596 0.036188215017318726 0.3720703125    0.4453125       0.018271308283720655 0.07499295386569567 0.011144257454537593 0.9301415085792542 0.7500717043876648
